,replicon,name,group,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome,img_path
6478,NC_053068,"Chloropsis cyanopogon mitochondrion, complete genome",Aves,16824,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053068.png
6479,NC_028221,"Anopheles minimus voucher AMINI20150811V3 mitochondrion, complete genome",Insecta,15411,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028221.png
6480,NC_065087,"Ophiactis savignyi mitochondrion, complete genome",Ophiuroidea,16275,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065087.png
6481,NC_043832,"Laomedia healyi voucher AM P41482 mitochondrion, complete genome",Malacostraca,15834,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_043832.png
6482,NC_003192,"Monopterus albus mitochondrion, complete genome",Actinopteri,16622,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_003192.png
6483,NC_052721,"Pharyngocirrus uchidai mitochondrion, complete genome",Polychaeta,15415,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052721.png
6484,NC_066904,"Entosphenus similis mitochondrion, complete genome",Hyperoartia,16174,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_066904.png
6485,NC_060773,"Mimotettix multispinosus mitochondrion, complete genome",Insecta,15754,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060773.png
6486,NC_065762,"Salvelinus drjagini isolate ARDR21.001 mitochondrion, complete genome",Actinopteri,16655,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065762.png
6487,NC_037196,"Tenebrio obscurus mitochondrion, complete genome",Insecta,15771,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037196.png
6488,NC_009885,"Caenorhabditis briggsae mitochondrion, complete genome",Chromadorea,14420,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_009885.png
6489,NC_026695,"Reticulitermes aculabialis mitochondrion, complete genome",Insecta,16475,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026695.png
6490,NC_039657,"Hycleus cichorii mitochondrion, complete genome",Insecta,15847,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039657.png
6491,CM003309,"Homo sapiens isolate CHM13 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16569,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM003309.png
6492,NC_026697,"Promalactis suzukiella mitochondrion, complete genome",Insecta,15507,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026697.png
6493,NC_008413,"Halocaridina rubra mitochondrion, complete genome",Malacostraca,16065,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008413.png
6494,NC_013867,"Himantolophus albinares mitochondrion, complete genome",Actinopteri,16440,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013867.png
6495,NC_028522,"Leptodea leptodon voucher LEPT20150810V3 mitochondrion, complete genome",Bivalvia,16133,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028522.png
6496,NC_018122,"Microhodotermes viator mitochondrion, complete genome",Insecta,15704,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018122.png
6497,NC_034938,"Protegira songi mitochondrion, complete genome",Insecta,15410,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034938.png
6498,NC_034132,"Astalotermes murcus mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034132.png
6499,NC_057199,"Glossogobius aureus voucher IFW11 mitochondrion, complete genome",Actinopteri,16590,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057199.png
6500,NC_062698,"Kasatkia memorabilis mitochondrion, complete genome",Actinopteri,16519,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062698.png
6501,NC_004387,"Oryzias latipes mitochondrion, complete genome",Actinopteri,16714,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_004387.png
6502,NC_010692,"Antedon mediterranea mitochondrion, complete genome",Crinoidea,16156,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010692.png
6503,OW971698,"Mus spretus genome assembly, organelle: mitochondrion",Mammalia,16303,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OW971698.png
6504,NC_062616,"Canis simensis mitochondrion, complete genome",Mammalia,16676,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062616.png
6505,CM003574,"Homo sapiens isolate CHM1 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16569,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM003574.png
6506,NC_037888,"Cricetus cricetus mitochondrion, complete genome",Mammalia,16263,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037888.png
6507,NC_052842,"Parophasma galinieri isolate EB004 mitochondrion, complete genome",Aves,16685,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052842.png
6508,NC_025316,"Lepus sinensis mitochondrion, complete genome",Mammalia,17438,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025316.png
6509,NC_062437,"Stenamma megamanni voucher SRR1303383 mitochondrion, complete genome",Insecta,17355,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062437.png
6510,NC_057479,"Didesmococcus koreanus mitochondrion, complete genome",Insecta,15143,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057479.png
6511,NC_053734,"Appias albina mitochondrion, complete genome",Insecta,15193,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053734.png
6512,NC_010210,"Ectyoplasia ferox mitochondrion, complete genome",Demospongiae,18312,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010210.png
6513,NC_015798,"Koreocobitis naktongensis mitochondrion, complete genome",Actinopteri,16567,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015798.png
6514,NC_025507,"Gallirallus philippensis mitochondrion, complete genome",Aves,17359,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025507.png
6515,NC_023530,"Thitarodes pui mitochondrion, complete genome",Insecta,15064,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023530.png
6516,NC_039890,"Jynx ruficollis voucher FMNH 390085 mitochondrion, complete genome",Aves,16825,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039890.png
6517,CM030612,"Sesamia nonagrioides isolate SR2018 mitochondrion, complete sequence, whole genome shotgun sequence",Insecta,15330,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM030612.png
6518,NC_020670,"Crocuta crocuta isolate CC8 mitochondrion, complete genome",Mammalia,17138,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020670.png
6519,NC_053858,"Chodsigoa parva mitochondrion, complete genome",Mammalia,17216,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053858.png
6520,NC_044878,"Xenopus andrei isolate R7951_MHNG2645.072 mitochondrion, complete genome",Amphibia,17443,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044878.png
6521,NC_035553,"Pteranabropsis crenatis mitochondrion, complete genome",Insecta,16099,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035553.png
6522,CM029873,"Oncorhynchus gorbuscha isolate BigQualicumMale2019 ecotype Odd year mitochondrion, complete sequence, whole genome shotgun sequence",Actinopteri,16641,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM029873.png
6523,NC_045282,"Sterna paradisaea mitochondrion, complete genome",Aves,16708,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045282.png
6524,NC_046790,"Aphrodita australis mitochondrion, complete genome",Polychaeta,15288,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046790.png
6525,CM036995,"Dermatophagoides farinae isolate JKM2019 mitochondrion, complete sequence, whole genome shotgun sequence",Arachnida,14736,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM036995.png
6526,NC_039813,"Sperchon plumifer mitochondrion, complete genome",Arachnida,14646,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039813.png
6527,NC_034091,"Spinitermes trispinosus mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034091.png
6528,NC_011012,"Alepocephalus bicolor mitochondrion, complete genome",Actinopteri,16829,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011012.png
6529,NC_057648,"Caranx crysos mitochondrion, complete genome",Actinopteri,16595,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057648.png
6530,OV656786,"Luperina testacea genome assembly, organelle: mitochondrion",Insecta,15314,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OV656786.png
6531,NC_024396,"Euthalia irrubescens isolate N150 mitochondrion, complete genome",Insecta,15365,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024396.png
6532,NC_049119,"Maxomys whiteheadi voucher CBGP1999514 mitochondrion, complete genome",Mammalia,16275,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_049119.png
6533,NC_034068,"Ophiotermes mirandus mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034068.png
6534,NC_011180,"Ablennes hians mitochondrion, complete genome",Actinopteri,16825,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011180.png
6535,NC_022184,"Acrossocheilus barbodon mitochondrion, complete genome",Actinopteri,16596,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022184.png
6536,NC_029513,"Acraea vestalis mitochondrion, complete genome",Insecta,15350,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029513.png
6537,NC_024284,"Carcharhinus melanopterus mitochondrion, complete genome",Chondrichthyes,16706,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024284.png
6538,NC_053758,"Psalidodon fasciatus voucher LAGEEVO - 2096 mitochondrion, complete genome",Actinopteri,16626,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053758.png
6539,NC_020351,"Nihonotrypaea japonica mitochondrion, complete genome",Malacostraca,15274,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020351.png
6540,NC_028544,"Gymnodiptychus dybowskii voucher LCCKD2014 mitochondrion, complete genome",Actinopteri,16677,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028544.png
6541,NC_057070,"Amorphoscelis hainana mitochondrion, complete genome",Insecta,15792,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057070.png
6542,NC_027609,"Amblyomma americanum mitochondrion, complete genome",Arachnida,14709,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027609.png
6543,NC_042430,"Pyrrhopeplus posthumus mitochondrion, complete genome",Insecta,16192,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042430.png
6544,OM181947,"Diaphorina citri isolate CRF-UY mitochondrion, complete genome",Insecta,14965,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/OM181947.png
6545,NC_023340,"Antricola mexicanus mitochondrion, complete genome",Arachnida,14415,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023340.png
6546,NC_008662,"Gobio gobio mitochondrion, complete genome",Actinopteri,16607,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008662.png
6547,NC_037897,"Taeniopteryx ugola mitochondrion, complete genome",Insecta,15353,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037897.png
6548,NC_007174,"Pterodroma brevirostris mitochondrion, complete genome",Aves,16414,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_007174.png
6549,NC_050676,"Lysmata amboinensis mitochondrion, complete genome",Malacostraca,16735,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050676.png
6550,NC_020024,"Neopetrolisthes maculatus mitochondrion, complete genome",Malacostraca,15324,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020024.png
6551,NC_026052,"Protobothrops mangshanensis mitochondrion, complete genome",Lepidosauria,17230,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026052.png
6552,NC_019634,"Chrysomya rufifacies mitochondrion, complete genome",Insecta,15412,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_019634.png
6553,NC_059846,"Ostrinia kasmirica voucher ZLNE3 mitochondrion, complete genome",Insecta,15214,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_059846.png
6554,NC_028428,"Epinephelus bontoides mitochondrion, complete genome",Actinopteri,16903,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028428.png
6555,NC_026883,"Chaetodontoplus conspicillatus mitochondrion, complete genome",Actinopteri,16988,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026883.png
6556,NC_021464,"Polycarpa mytiligera complete mitochondrial genome, specimen voucher TAU:AS25499",Ascidiacea,14424,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021464.png
6557,NC_029876,"Dactylomys dactylinus voucher UFES:UFROM-339 mitochondrion, complete genome",Mammalia,16650,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029876.png
6558,OW971635,"Mus musculus domesticus genome assembly, organelle: mitochondrion",Mammalia,16301,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OW971635.png
6559,NC_028169,"Sinilabeo rendahli mitochondrion, complete genome",Actinopteri,16586,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028169.png
6560,NC_046028,"Hypoaspis linteyini mitochondrion, complete genome",Arachnida,14529,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046028.png
6561,NC_045215,"Vespula flaviceps mitochondrion, complete genome",Insecta,17489,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045215.png
6562,NC_056958,"Cyprinodon pecosensis isolate SNARRC18-174 mitochondrion, complete genome",Actinopteri,16501,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056958.png
6563,NC_012146,"Viridovipera stejnegeri stejnegeri mitochondrion, complete genome",Lepidosauria,17239,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012146.png
6564,NC_030714,"Polypterus mokelembembe voucher NTNU LSP121 mitochondrion, complete genome",Cladistia,16629,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030714.png
6565,NC_051944,"Epipedocera atra strain heimeitianniu mitochondrion, complete genome",Insecta,15662,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_051944.png
6566,NC_037188,"Charonia lampas voucher MABIK MO00163735 mitochondrion, complete genome",Gastropoda,15405,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037188.png
6567,NC_056274,"Opisthotropis guangxiensis mitochondrion, complete genome",Lepidosauria,17042,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056274.png
6568,NC_025315,"Piaractus brachypomus mitochondrion, complete genome",Actinopteri,16722,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025315.png
6569,NC_025941,"Oedalechilus labiosus mitochondrion, complete genome",Actinopteri,16829,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025941.png
6570,NC_027843,"Forpus passerinus mitochondrion, complete genome",Aves,18461,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027843.png
6571,NC_013983,"Hypsiglena ochrorhyncha nuchalata mitochondrion, complete genome",Lepidosauria,17207,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013983.png
6572,NC_024652,"Monochamus alternatus mitochondrion, complete genome",Insecta,15874,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024652.png
6573,CM036713,"Hemiprocne comata isolate bHemCom1 mitochondrion, complete sequence, whole genome shotgun sequence",Aves,19122,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM036713.png
6574,NC_063781,"Corydoras paleatus mitochondrion, complete genome",Actinopteri,16593,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_063781.png
6575,NC_019590,"Orcaella brevirostris mitochondrion, complete genome",Mammalia,16383,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_019590.png
6576,NC_005834,"Psephurus gladius mitochondrion, complete genome",Actinopteri,16483,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_005834.png
6577,NC_023366,"Schizothorax progastus mitochondrion, complete genome",Actinopteri,16575,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023366.png
6578,NC_053547,"Thaparocleidus varicus mitochondrion, complete genome",Monogenea,14088,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053547.png
6579,NC_036426,"Chromodoris annae voucher 642 mitochondrion, complete genome",Gastropoda,14260,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036426.png
6580,NC_031590,"Discherodontus ashmeadi mitochondrial DNA, complete genome",Actinopteri,16566,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031590.png
6581,NC_023212,"Carposina sasakii mitochondrion, complete genome",Insecta,15611,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023212.png
6582,NC_029325,"Tamiops maritimus mitochondrion, complete genome",Mammalia,16523,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029325.png
6583,NC_032059,"Zosterops poliogastrus mitochondrion, complete genome",Aves,17974,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032059.png
6584,NC_020688,"Cephalophus jentinki isolate SUN mitochondrion, complete genome",Mammalia,16425,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020688.png
6585,CM023630,"Antennarius maculatus isolate fAntMac1 mitochondrion, complete sequence, whole genome shotgun sequence",Actinopteri,19188,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM023630.png
6586,NC_034099,"Amalotermes phaeocephalus mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034099.png
6587,NC_057552,"Scarodytes malickyi voucher IBE<ESP> AF139 mitochondrion, complete genome",Insecta,15309,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057552.png
6588,NC_034330,"Mustela itatsi isolate IT01 mitochondrion, complete genome",Mammalia,16027,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034330.png
6589,CM010561,"Drosophila melanogaster strain A2 breed BOG 1 mitochondrion, complete sequence, whole genome shotgun sequence",Insecta,18826,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM010561.png
6590,NC_022496,"Gymnosarda unicolor mitochondrion, complete genome",Actinopteri,16510,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022496.png
6591,NC_044792,"Pyrocoelia thibetana mitochondrion, complete genome",Insecta,18054,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044792.png
6592,NC_009582,"Ethmalosa fimbriata mitochondrion, complete genome",Actinopteri,16898,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_009582.png
6593,NC_014284,"Callorhinchus capensis mitochondrion, complete genome",Chondrichthyes,16760,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014284.png
6594,NC_050677,"Saron marmoratus mitochondrion, complete genome",Malacostraca,16330,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050677.png
6595,NC_048454,"Malaza empyreus mitochondrion, complete genome",Insecta,16103,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_048454.png
6596,CM044855,"Phycodurus eques isolate BA_2022a mitochondrion, whole genome shotgun sequence",Actinopteri,16521,FALSE,TRUE,FALSE,TRUE,FALSE,/db/img/CM044855.png
6597,NC_025639,"Phrynocephalus helioscopus mitochondrion, complete genome",Lepidosauria,16249,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025639.png
6598,NC_062665,"Neolissochilus hendersoni mitochondrion, complete genome",Actinopteri,16584,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062665.png
6599,NC_005798,"Elops hawaiensis mitochondrion, complete genome",Actinopteri,16713,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_005798.png
6600,NC_029500,"Acraea circeis mitochondrion, complete genome",Insecta,15235,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029500.png
6601,NC_050325,"Triatoma huehuetenanguensis mitochondrion, complete genome",Insecta,15910,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050325.png
6602,NC_027167,"Liobagrus mediadiposalis mitochondrion, complete genome",Actinopteri,16534,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027167.png
6603,NC_021615,"Heterodontus zebra mitochondrion, complete genome",Chondrichthyes,16720,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021615.png
6604,NC_054153,"Psittacula cyanocephala mitochondrion, complete genome",Aves,16814,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_054153.png
6605,NC_015889,"Ovis canadensis mitochondrion, complete genome",Mammalia,16463,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015889.png
6606,NC_035597,"Reithrodontomys mexicanus mitochondrion, complete genome",Mammalia,16606,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035597.png
6607,NC_066829,"Xiphophorus milleri mitochondrion, complete genome",Actinopteri,16624,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_066829.png
6608,NC_020735,"Philantomba maxwellii isolate E11-9 mitochondrion, complete genome",Mammalia,16440,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020735.png
6609,NC_026992,"Sus barbatus mitochondrion, complete genome",Mammalia,16480,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026992.png
6610,NC_045404,"Sousa teuszii voucher USNM 605133 mitochondrion, complete genome",Mammalia,16384,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045404.png
6611,NC_044708,"Tricentrus brunneus mitochondrion, complete genome",Insecta,16467,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044708.png
6612,NC_000857,"Ceratitis capitata mitochondrion, complete genome",Insecta,15980,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_000857.png
6613,NC_010496,"Suberites domuncula mitochondrion, complete genome",Demospongiae,26300,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010496.png
6614,LR822069,"Sciurus carolinensis genome assembly, organelle: mitochondrion",Mammalia,16533,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/LR822069.png
6615,NC_062125,"Dryocoetes hectographus mitochondrion, complete genome",Insecta,16040,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062125.png
6616,NC_015827,"Heteropneustes fossilis mitochondrion, complete genome",Actinopteri,16489,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015827.png
6617,NC_024848,"Gadopsis bispinosus mitochondrial DNA, complete genome",Actinopteri,16440,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024848.png
6618,NC_025278,"Sorex cylindricauda mitochondrion, complete genome",Mammalia,17191,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025278.png
6619,NC_035423,"Himantopus himantopus mitochondrion, complete genome",Aves,17378,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035423.png
6620,NC_017887,"Liza affinis mitochondrion, complete genome",Actinopteri,16835,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_017887.png
6621,NC_065213,"Eisenia fetida mitochondrion, complete genome",Clitellata,16560,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065213.png
6622,NC_065823,"Pirkimerus japonicus mitochondrion, complete genome",Insecta,15440,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065823.png
6623,NC_015094,"Pollachius virens mitochondrion, complete genome",Actinopteri,16556,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015094.png
6624,NC_042683,"Dendrocopos darjellensis voucher AHNU:A0328 mitochondrion, complete genome",Aves,16864,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042683.png
6625,NC_029373,"Buccinum pemphigus isolate Bp2 mitochondrion, complete genome",Gastropoda,15265,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029373.png
6626,HG992054,"Ennomos fuscantarius genome assembly, organelle: mitochondrion",Insecta,15502,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/HG992054.png
6627,NC_046023,"Barilius malabaricus isolate BM03 mitochondrion, complete genome",Actinopteri,16519,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046023.png
6628,NC_044755,"Sphaeronemoura acutispina mitochondrion, complete genome",Insecta,15016,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044755.png
6629,NC_035253,"Caenorhabditis castelli mitochondrion, complete genome",Chromadorea,13655,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035253.png
6630,NC_032048,"Orthetrum chrysis isolate OC3 mitochondrion, complete genome",Insecta,15088,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032048.png
6631,NC_032362,"Butastur indicus mitochondrial DNA, complete genome",Aves,19059,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032362.png
6632,NC_053745,"Oxytauchira flange mitochondrion, complete genome",Insecta,16250,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053745.png
6633,NC_034338,"Hoplichthys gilberti mitochondrion, complete genome",Actinopteri,16504,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034338.png
6634,NC_060483,"Pomphorhynchus bulbocolli mitochondrion, complete genome",Palaeacanthocephala,13915,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060483.png
6635,NC_014856,"Oscarella viridis mitochondrion, complete genome",Homoscleromorpha,20440,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014856.png
6636,NC_039453,"Pseudocalotes microlepis mitochondrion, complete genome",Lepidosauria,17873,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039453.png
6637,NC_060758,"Myxine fernholmi voucher MABIK 0000077 mitochondrion, complete genome",Myxini,18862,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060758.png
6638,NC_015811,"Bunocephalus coracoideus mitochondrion, complete genome",Actinopteri,16477,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015811.png
6639,NC_032285,"Eurema blanda isolate EB1 mitochondrion, complete genome",Insecta,15123,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032285.png
6640,NC_014860,"Plakina jani mitochondrion, complete genome",Homoscleromorpha,18907,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014860.png
6641,NC_034808,"Sorex roboratus mitochondrion, complete genome",Mammalia,17153,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034808.png
6642,NC_008677,"Leptobotia mantschurica mitochondrion, complete genome",Actinopteri,16588,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008677.png
6643,NC_014272,"Cotesia vestalis mitochondrion, complete genome",Insecta,15543,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014272.png
6644,NC_028513,"Pareuchiloglanis anteanalis mitochondrion, complete genome",Actinopteri,16554,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028513.png
6645,NC_003187,"Hoplostethus japonicus mitochondrion, complete genome",Actinopteri,16528,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_003187.png
6646,NC_050685,"Notothenia rossii mitochondrion, complete genome",Actinopteri,18273,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050685.png
